DATAFLOW,LAST UPDATE,freq,indic_cr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Albania,2017,5455,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Albania,2018,6236,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Albania,2019,6106,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Albania,2020,6150,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Albania,2021,5714,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Albania,2022,5657,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2008,8682,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2009,8678,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2010,8565,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2011,8773,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2012,8651,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2013,8636,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2014,8666,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2015,8784,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2016,8825,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2017,8746,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2018,8843,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2019,8883,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2020,8869,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2021,8612,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Austria,2022,8473,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2010,3080,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2011,3199,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2013,3297,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2014,3358,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2015,3510,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2016,3407,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2017,3587,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2018,3580,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2019,3554,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2020,3502,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2021,4104,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bosnia and Herzegovina,2022,3951,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2008,8445,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2009,8546,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2010,9129,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2011,9212,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2012,9401,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2013,9715,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2015,9952,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2017,9231,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2019,9231,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Belgium,2020,9353,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2008,9408,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2009,9006,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2010,9379,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2011,9885,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2012,9493,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2013,8834,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2014,7870,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2015,7408,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2016,8491,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2017,8491,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2018,8241,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2019,8105,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2020,8161,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2021,8105,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Bulgaria,2022,8161,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2014,7235,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2015,7324,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2016,7483,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2017,7489,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2018,7394,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2019,7373,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2020,7397,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2021,7341,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Switzerland,2022,7196,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2008,322,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2009,360,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2010,351,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2011,370,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2012,370,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2013,370,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2015,480,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2017,528,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2018,543,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2019,543,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2020,543,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2021,543,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Cyprus,2022,424,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2011,20501,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2012,21307,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2013,20928,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2014,20020,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2015,20782,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2016,20754,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2018,21058,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2019,20096,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2020,19939,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2021,20113,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Czechia,2022,20373,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2014,75793,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2015,73916,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2016,73627,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2017,73603,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2018,74386,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2019,72967,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2020,72355,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2021,72448,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Germany,2022,72630,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2014,4153,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2015,3761,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2016,3522,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2017,3592,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2018,3795,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2019,3947,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2020,4095,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2021,4194,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Denmark,2022,4238,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2008,3880,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2009,3621,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2010,3637,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2011,3662,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2013,3420,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2014,2962,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2016,2915,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2017,2915,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2018,3334,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2019,3278,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2020,3278,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2021,3334,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Estonia,2022,3334,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2008,9664,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2009,9723,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2010,10326,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2011,10376,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2012,9886,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2013,9909,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2014,9886,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2015,9886,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2016,9815,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2017,9935,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2018,9935,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2019,9935,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2020,10175,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2021,10175,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Greece,2022,10175,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2016,64144,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2017,64109,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2018,64237,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2019,64235,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2020,75029,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2021,74564,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Spain,2022,74367,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2014,3083,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2015,3079,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2016,2959,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2017,2922,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2018,2975,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2019,2878,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2020,2997,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2021,3011,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Finland,2022,2991,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2008,51997,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2009,54988,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2010,56358,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2011,57236,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2012,56992,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2013,57516,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2014,57841,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2015,58561,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2016,58681,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2017,59765,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2018,60151,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2019,61037,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2020,60598,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2021,60749,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,France,2022,60670,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Croatia,2008,3501,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Croatia,2009,3501,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Croatia,2010,3501,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Croatia,2011,3921,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Croatia,2012,3921,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Croatia,2013,3921,
